time,apple_value,apple_volume,microsoft_value,microsoft_volume,walmart_value,walmart_volume,McDonalds_value,McDonalds_volume,tesla_value,tesla_volume,meta_value,meta_volume,bilibili_value,bilibili_volume,intel_value,intel_volume,amazon_value,amazon_volume,nvidia_value,nvidia_volume,IBM_value,IBM_volume,shopify_value,shopify_volume,telus_value,telus_volume,honda_value,honda_volume,general-motors_value,general-motors_volume,toyota_value,toyota_volume,ford_value,ford_volume,sony_value,sony_volume,dell_value,dell_volume,netflix_value,netflix_volume,alphabet_value,alphabet_volume,spotify_value,spotify_volume,roku_value,roku_volume,disney_value,disney_volume,paramount_value,paramount_volume,door-dash_value,door-dash_volume,zoom_value,zoom_volume,black-rock_value,black-rock_volume,shell_value,shell_volume,general-electric_value,general-electric_volume,phizer_value,phizer_volume,costco_value,costco_volume,boeing_value,boeing_volume,target_value,target_volume,snap_value,snap_volume,pintrest_value,pintrest_volume,warner-bros_value,warner-bros_volume,best-buy_value,best-buy_volume,cloudflare_value,cloudflare_volume,datadog_value,datadog_volume,crowdstrike-holdings_value,crowdstrike-holdings_volume,snowflake_value,snowflake_volume,gitlab_value,gitlab_volume,zscaler_value,zscaler_volume,fastly_value,fastly_volume,okta_value,okta_volume,duolingo_value,duolingo_volume,nike_value,nike_volume,visa_value,visa_volume,mastercard_value,mastercard_volume,paypal_value,paypal_volume,saleforce_value,saleforce_volume,american-express_value,american-express_volume,adobe_value,adobe_volume,caterpiller_value,caterpiller_volume,servicenow_value,servicenow_volume,workday_value,workday_volume,autodesk_value,autodesk_volume,atlassian_value,atlassian_volume,hasbro_value,hasbro_volume,mattel_value,mattel_volume,bp_value,bp_volume,exxon-mobile_value,exxon-mobile_volume,J-and-J_value,J-and-J_volume,chevron_value,chevron_volume,suncor_value,suncor_volume,amgen_value,amgen_volume,biogen_value,biogen_volume,regeneron-pharmaceuticals_value,regeneron-pharmaceuticals_volume,vertex-pharmaceuticals_value,vertex-pharmaceuticals_volume,madrigal-pharmaceuticals_value,madrigal-pharmaceuticals_volume,biomarin-pharmaceuticals_value,biomarin-pharmaceuticals_volume,incyte_value,incyte_volume,exelixis_value,exelixis_volume,new-york-times_value,new-york-times_volume
05.01.1968,,,,,,,,,,,,,,,,,,,,,17.065010,12288408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.512333,10191638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06.01.1968,,,,,,,,,,,,,,,,,,,,,16.909657,11144084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.395049,11815903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07.01.1968,,,,,,,,,,,,,,,,,,,,,16.192638,9826124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.277765,13962941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08.01.1968,,,,,,,,,,,,,,,,,,,,,16.013384,7715296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.262127,9702438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09.01.1968,,,,,,,,,,,,,,,,,,,,,16.013384,6497752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.332498,9879892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.01.1968,,,,,,,,,,,,,,,,,,,,,14.674952,18453532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.942373,15887761,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.01.1968,,,,,,,,,,,,,,,,,,,,,15.953633,11388848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.231672,9323548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12.01.1968,,,,,,,,,,,,,,,,,,,,,15.057361,8914012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.872003,8156509,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01.01.1969,,,,,,,,,,,,,,,,,,,,,14.161090,15895016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.801632,10241195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02.01.1969,,,,,,,,,,,,,,,,,,,,,14.023662,9951644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.410687,9929453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03.01.1969,,,,,,,,,,,,,,,,,,,,,15.009560,7957968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.770357,10081327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04.01.1969,,,,,,,,,,,,,,,,,,,,,15.678776,8087672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.114389,9859109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05.01.1969,,,,,,,,,,,,,,,,,,,,,15.248566,7583500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.895459,9788767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06.01.1969,,,,,,,,,,,,,,,,,,,,,16.144836,10413976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.629616,9868701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07.01.1969,,,,,,,,,,,,,,,,,,,,,15.511472,18104168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.387230,8538593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08.01.1969,,,,,,,,,,,,,,,,,,,,,16.491396,12271672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.238671,9265997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09.01.1969,,,,,,,,,,,,,,,,,,,,,16.503345,10836560,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.316860,10426644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.01.1969,,,,,,,,,,,,,,,,,,,,,17.232313,12771660,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.262127,12484154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.01.1969,,,,,,,,,,,,,,,,,,,,,17.065010,8723640,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.011922,9240418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12.01.1969,,,,,,,,,,,,,,,,,,,,,17.423517,12098036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.847725,14186759,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01.01.1970,,,,,,,,,,,,,,,,,,,,,16.022346,15855268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.527150,13540887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02.01.1970,,,,,,,,,,,,,,,,,,,,,16.264339,12867892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.409866,13344253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03.01.1970,,,,,,,,,,,,,,,,,,,,,16.180689,16723448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.613158,14914158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04.01.1970,,,,,,,,,,,,,,,,,,,,,14.244742,19568568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.456780,13211555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05.01.1970,,,,,,,,,,,,,,,,,,,,,13.288719,31055740,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.151842,12747937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06.01.1970,,,,,,,,,,,,,,,,,,,,,11.950287,22302812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.222212,12429800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07.01.1970,,,,,,,,,,,,,,,,,,,,,12.057839,19020464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.808631,12306702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08.01.1970,,,,,,,,,,,,,,,,,,,,,12.727055,23237936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.910276,10877474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09.01.1970,,,,,,,,,,,,,,,,,,,,,13.945985,17926348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.277765,10592906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.01.1970,,,,,,,,,,,,,,,,,,,,,14.053537,13786280,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.379411,11641645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.01.1970,,,,,,,,,,,,,,,,,,,,,14.686902,14641908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.527970,11484975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12.01.1970,,,,,,,,,,,,,,,,,,,,,15.188815,16589560,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.872003,14915758,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01.01.1971,,,,,,,,,,,,,,,,,,,,,15.559273,14545676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.208216,14688745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02.01.1971,,,,,,,,,,,,,,,,,,,,,16.085087,11677544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.763358,17438489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03.01.1971,,,,,,,,,,,,,,,,,,,,,17.088909,12838604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.005745,14703132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04.01.1971,,,,,,,,,,,,,,,,,,,,,17.100861,17342680,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.685990,15353799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05.01.1971,,,,,,,,,,,,,,,,,,,,,15.630975,13449468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.498336,11924615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06.01.1971,,,,,,,,,,,,,,,,,,,,,15.152964,22139636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.599982,10534557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07.01.1971,,,,,,,,,,,,,,,,,,,,,13.922084,23455504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.677350,16245066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08.01.1971,,,,,,,,,,,,,,,,,,,,,14.531549,17817564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.756360,17450478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09.01.1971,,,,,,,,,,,,,,,,,,,,,14.519598,13413904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.693809,8532199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.01.1971,,,,,,,,,,,,,,,,,,,,,14.364245,15453604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.287226,9769584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.01.1971,,,,,,,,,,,,,,,,,,,,,14.603250,13968284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.474879,12425801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12.01.1971,,,,,,,,,,,,,,,,,,,,,16.085087,18238056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.834549,11808707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01.01.1972,,,,,,,,,,,,,,,,,,,,,17.590822,19874000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.756360,14106823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02.01.1972,,,,,,,,,,,,,,,,,,,,,17.614723,10462092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.584344,13788686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03.01.1972,,,,,,,,,,,,,,,,,,,,,18.271990,14187944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.084754,13840642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04.01.1972,,,,,,,,,,,,,,,,,,,,,18.451242,11823984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.460062,9677657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05.01.1972,,,,,,,,,,,,,,,,,,,,,19.012905,13922260,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.600803,7720063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06.01.1972,,,,,,,,,,,,,,,,,,,,,18.738050,9761272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.225495,7134144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07.01.1972,,,,,,,,,,,,,,,,,,,,,19.156309,11920216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.881463,8543390,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08.01.1972,,,,,,,,,,,,,,,,,,,,,19.526770,15531008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.319322,9567348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09.01.1972,,,,,0.018962,50995200,,,,,,,,,,,,,,,19.431166,9782192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.303684,4708938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.01.1972,,,,,0.020996,127948800,,,,,,,,,,,,,,,18.427341,20899080,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.990928,10571324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.01.1972,,,,,0.020996,72806400,,,,,,,,,,,,,,,18.690248,13585448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.491338,8815166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12.01.1972,,,,,0.022461,97075200,,,,,,,,,,,,,,,19.216061,12892996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.116851,10046154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01.01.1973,,,,,0.019287,77414400,,,,,,,,,,,,,,,20.817400,19771492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.757181,11625660,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02.01.1973,,,,,0.020182,139008000,,,,,,,,,,,,,,,20.626196,15085412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.366235,10359499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03.01.1973,,,,,0.014811,164812800,,,,,,,,,,,,,,,20.626196,15687908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.069117,10496185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04.01.1973,,,,,0.014567,54067200,,,,,,,,,,,,,,,19.502869,14072884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.412328,11512151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05.01.1973,,,,,0.014323,56217600,,,,,,,,,,,,,,,18.806765,19967721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.443604,15045250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06.01.1973,,,,,0.009847,262963200,,,,,,,,,,,,,,,18.941204,13777075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.177761,9987803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07.01.1973,,,,,0.015625,68812800,,,,,,,,,,,,,,,18.791826,16038108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.850187,12761525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08.01.1973,,,,,0.013753,49612800,,,,,,,,,,,,,,,17.985182,12064981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.396690,14191556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09.01.1973,,,,,0.014648,66201600,,,,,,,,,,,,,,,15.415870,24951701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.881463,14580033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.01.1973,,,,,0.015299,39782400,,,,,,,,,,,,,,,16.745338,22468082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.178581,12289118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.01.1973,,,,,0.010091,123187200,,,,,,,,,,,,,,,15.834130,15671591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.897101,11559314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12.01.1973,,,,,0.008708,118579200,,,,,,,,,,,,,,,14.743666,16538512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.881463,12299506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01.01.1974,,,,,0.012370,38400000,,,,,,,,,,,,,,,14.654039,16662363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.490517,10518568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02.01.1974,,,,,0.010905,70348800,,,,,,,,,,,,,,,14.213372,10454981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.083934,9284382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03.01.1974,,,,,0.010173,38246400,,,,,,,,,,,,,,,14.086401,12925213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.786815,16430517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04.01.1974,,,,,0.010254,21811200,,,,,,,,,,,,,,,13.578513,12059962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.380232,8412296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05.01.1974,,,,,0.011068,43776000,,,,,,,,,,,,,,,12.697180,12237364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.036200,12883026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06.01.1974,,,,,0.012695,117811200,,,,,,,,,,,,,,,12.712118,11527756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.161302,8604939,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
